Urban,789.9377252,16.6830674
Urban,788.9533159,15.35597002
Urban,788.9266879,14.36629762
Urban,787.7149284,13.4043783
Urban,784.1392813,12.73492896
Urban,793.7458481,22.07507728
Urban,792.6546769,20.69778823
Urban,792.6276739,19.69417678
Urban,792.6006709,18.69056533
Urban,793.3743068,18.0606037
Urban,798.103582,27.32589649
Urban,796.3558879,26.03403081
Urban,796.3288849,25.03041936
Urban,796.3024445,24.04771648
Urban,793.9076161,23.19021501
Urban,800.5518539,30.1697123
Urban,799.9891414,28.84451791
Urban,802.9966254,32.88343032
Urban,801.6439752,31.58231361
Urban,805.7709335,38.05044856
Urban,804.9446417,36.72336785
Urban,804.9176387,35.7197564
Urban,804.8910858,34.73287181
Urban,800.1273068,33.97966317
Urban,810.7127635,41.74829149
Urban,808.6017478,40.4203784
Urban,808.57587,39.4585841
Urban,812.7745446,43.69493649
Urban,807.4766229,42.67837915
Urban,818.6408627,46.24794222
Urban,814.6609207,45.24391405
Urban,820.6503358,47.47478679
Urban,825.4163651,48.31162972
Urban,831.6301623,46.28913727
Urban,831.2581638,45.0560932
Urban,830.6423829,44.20714267
Urban,828.9485073,47.3641495
Urban,832.6281159,43.08247403
Urban,831.9705929,42.15127895
Urban,835.1006905,40.9528542
Urban,835.861275,39.83781371
Urban,842.6142749,38.96634193
Urban,845.8850131,37.74801914
Urban,850.0045956,36.59616206
Urban,853.0319318,41.37291474
Urban,851.2844877,40.09034175
Urban,855.9601855,43.86631464
Urban,853.7305094,42.85052327
Urban,852.4411162,39.00322103
Urban,858.101459,47.89292251
Urban,857.3948163,46.81516354
Urban,856.1832817,45.86160765
Urban,855.7654853,45.0252231
Urban,861.7996804,51.85876113
Urban,859.868741,50.61241022
Urban,858.6574315,49.66721776
Urban,857.4546729,49.03983559
Urban,854.7858765,37.99985961
Urban,867.0469256,52.95073864
Urban,873.8139896,51.02786886
Urban,875.2642757,49.83623653
Urban,876.4206791,48.74075237
Urban,875.6018131,47.68966482
Urban,874.1605281,52.88876301
Urban,877.5494044,46.61656649
Urban,877.5224014,45.61295504
Urban,878.6826303,44.65964917
Urban,878.6556273,43.65603772
Urban,878.6286243,42.65242627
Urban,878.6016213,41.64881482
Urban,879.7617751,40.69272115
Urban,879.7345846,39.68214017
Urban,881.4073328,38.18851945
Urban,880.84122,36.73694436
Urban,881.3265739,35.18697779
Urban,881.9452676,33.69556912
Urban,881.9182646,32.69195767
Urban,883.0760181,31.64665409
Urban,882.2558021,30.54538596
Urban,884.7045561,29.20949059
Urban,884.1595135,27.84141902
Urban,885.317267,26.79611544
Urban,885.290264,25.79250399
Urban,884.4715481,24.74699205
Urban,886.4187644,23.65995467
Urban,886.3917614,22.65634322
Urban,886.3647584,21.65273177
Urban,887.5243121,20.67433562
Urban,887.4973091,19.67072417
Urban,887.4703061,18.66711272
Urban,888.6285097,17.638536
Urban,888.6015067,16.63492455
Urban,888.5745037,15.6313131
Urban,889.7331574,14.61946323
Urban,889.7061544,13.61585178
Urban,889.6791514,12.61224033
Urban,890.8378801,11.60317828
Urban,890.8108771,10.59956683
Urban,890.7838741,9.595955377
Urban,890.7568711,8.592343927
Urban,890.7302431,7.602671525
Urban,893.6035054,6.207806399
Urban,893.0266232,4.80117292
Urban,892.1525618,3.797472175
Urban,895.8735984,2.429307254
Rural,904.5043978,15.12654177
Rural,903.939435,13.71771309
Rural,903.912432,12.71410164
Rural,903.885429,11.71049019
Rural,903.8602262,10.77378617
Rural,901.4635601,9.847983365
Rural,901.4365571,8.844371914
Rural,901.4095541,7.840760464
Rural,906.9536697,18.00752836
Rural,905.2038504,16.63667474
Rural,902.5654324,6.725761644
Rural,902.5384294,5.722150194
Rural,902.5136767,4.802173031
Rural,901.3030422,3.882070855
Rural,909.7870469,21.69701794
Rural,907.6802504,20.52591914
Rural,907.6532474,19.52230769
Rural,911.377411,25.71162001
Rural,912.1308697,24.33173761
Rural,910.1273972,23.3279178
Rural,906.550625,22.61665131
Rural,916.1184625,34.43515125
Rural,913.9485465,33.12186791
Rural,912.7354368,32.10976802
Rural,912.7084338,31.10615657
Rural,912.6814308,30.10254512
Rural,912.6544278,29.09893367
Rural,912.6274248,28.09532222
Rural,912.6004218,27.09171077
Rural,916.9912844,38.47105082
Rural,916.4265217,37.06965631
Rural,916.3986186,36.03259114
Rural,911.6406902,35.49683165
Rural,919.4290551,40.92457328
Rural,915.313098,39.76255535
Rural,924.8740348,42.5095479
Rural,931.4041349,45.24692828
Rural,929.6550657,43.90395275
Rural,929.6359386,43.19306131
Rural,934.2039459,47.68887306
Rural,931.7039182,46.59439736
Rural,936.2949281,50.72082782
Rural,935.7309654,49.34916994
Rural,930.9703368,48.7130493
Rural,938.8220212,54.04554772
Rural,937.0077572,52.72812017
Rural,935.8038735,52.05892085
Rural,941.2587605,56.4607378
Rural,938.2626466,55.29303
Rural,943.3796211,58.15455089
Rural,946.5140986,59.74243482
Rural,954.4145652,60.5915559
Rural,960.3904253,59.17040701
Rural,962.048538,57.832437
Rural,965.7450556,56.69779314
Rural,962.1137952,60.25783134
Rural,968.5118182,55.63772453
Rural,978.6252288,56.88075632
Rural,980.9663888,55.74358003
Rural,981.4101381,54.60620373
Rural,983.7521982,53.50248116
Rural,986.8069124,52.44065075
Rural,986.0668052,51.37842029
Rural,989.9058815,50.08528502
Rural,990.2716221,48.98692971
Rural,990.5829924,47.96662712
Rural,992.5790846,46.59732997
Rural,991.7499613,45.16500946
Rural,994.4075814,44.03622994
Rural,993.665674,42.90709205
Rural,994.8252278,41.9286959
Rural,994.0058368,40.85809368
Rural,995.9553033,39.85469058
Rural,995.9283003,38.85107913
Rural,997.0862789,37.81413898
Rural,997.0592759,36.81052753
Rural,997.0322729,35.80691608
Rural,998.4229273,34.60273236
Rural,998.1560477,33.49873476
Rural,998.1290447,32.49512331
Rural,998.1020417,31.49151186
Rural,999.2671086,30.71801972
Rural,999.7046697,29.35064912
Rural,1000.379295,27.97912181
Rural,1001.541324,27.09272338
Rural,1001.51252,26.0222045
Rural,1001.485067,25.00186619
Rural,1000.271283,23.96467601
Rural,1001.431961,23.02809701
Rural,1001.404958,22.02448556
Rural,1001.381218,21.14214382
Rural,1004.059096,19.92674546
Rural,1004.873044,18.69621595
Rural,1003.997053,17.62082868
Rural,1007.843373,16.45699507
Rural,1007.151047,15.211704
Rural,1007.124044,14.20809255
Rural,1007.81142,13.31049287
Rural,1010.292931,12.35254721
Rural,1009.417048,11.28114252
Rural,1008.206489,10.36382815
Rural,1017.502571,20.89712286
Rural,1017.251347,19.11569111
Rural,1016.705983,17.73567179
Rural,1021.039339,26.97769116
Rural,1020.474476,25.57257957
Rural,1020.447473,24.56896812
Rural,1020.42137,23.59881038
Rural,1019.208261,22.58671049
Rural,1015.633739,21.95907829
Rural,1017.865236,16.7461244
Rural,1016.648601,15.60299745
Rural,1016.621598,14.599386
Rural,1016.599096,13.76304313
Rural,1023.493611,30.04453173
Rural,1025.939883,32.81400594
Rural,1024.192564,31.53607931
Rural,1022.926048,28.53905899
